accommodation_id,review_text,review_score,hotel_review_count
1037277742,"We had an evening show booked and something the next day. The location was excellent, just an 8 minute walk to the show and 15 mins for the next day's activity.   Everything we needed food/shopping wise was well within walking distance.   Arrived before check in time and left our luggage at the hotel; again, left our luggage at the hotel after checkout for a majority of the day.   Loved that water was provided as well, not just the usual tea and coffee.   Paid a little over 100 for the room, we would definitely stay again. Lights out - room was not pitch black, there was a glow through the window, which had a blind but we could not shut it.",10.0,23
1651322766,"Very close to the airport, clean, great room for 1 night after / before flight. Also very close to the CAT train if you want ti spend few hours in Vienna. nan",9.0,23
1037277742,"great location, modern, clean nan",9.0,23
1037277742,"very convenient, very clean, staff were all very friendly and helpful. TV had sports channels and cinema channels which was a pleasant surprise. Our room was very small with a very odd layout (wasted space between the window and the bathroom that couldn’t be accessed), and one person had to be in the bed or in the bathroom to be able to move around.",9.0,23
1949051117,The room and bathroom were very clean and bad everything you needed. The beds were comfortable and clean as well. The price for the breakfast could be a bit lesser,9.0,23
517772101,"Loved the location and the price. We loved that the hotel was connected to KSL Mall, the easy access to food and retail / retail outlets was great. There were also plenty of alternative food options outside. Reception staff were also helpful. Free parking at the hotel carpark is great too. The property is old and not very well maintained. One of our rooms had a sink where the stopper could not be raised, hence the sink was not able to drain. Another room's door was out of alignment and required much effort to close, which results in a loud bam whenever I needed to close it.",7.0,23
1962800155,"This was a last minute booking as we decided to stay in London after a day out. Hotel was easy to find and a room was ready around 40 minutes after I booked online. The hotel was beautifully clean, our room was a good size for 2 of us with a lovely little box of chocolates on arrival, we were shown to our room. Staff were polite and very helpful. Although there was a bottle a water each in our room the mini bar was not stocked. As it was a last minute booking we had no toiletries with us and there was no shower gel in the shower only shampoo. The breakfast was average, very little selection when comparing to other hotels and although breakfast was included in the price I ordered a lattè which I had to pay extra for, considering the price of the room I found the breakfast was not to a standard I would expect.",7.0,23
65564087,The location of the hotel was really.amazing and close to other amenities.   The room that we stayed in (405) was spacious and clean with a sea view.   Very impressed with the quality of service for the price It would be good if the parking charge was added to the hotel bill before arriving.,8.0,23
-1620033035,"Always stay here! So clean, great location Parking",10.0,23
1651322766,It's a nice airport hotel with quite a style. its about 400m walking distance from the airport terminal and train station. The room was clean and functional. It had a nice view towards the airport tower. There is only a buffet option available. Other than that ther are no negative points.,9.0,23
1037277742,"Fabulous staff who went over and above. Lovely hotel with a comfortable bed and everything you needed, brilliant location central to everything, i can't fault this hotel and I'll certainly be back Nothing",10.0,23
-1620033035,Very clean and comfortable The generator or aircon or something was very noisy,7.0,23
1962800155,"We are a returning guest at Park Grand and for us the location is perfect, Earls Court tube literally on the doorstep. The hotel is always welcoming and staff are very attentive. The breakfast offers a fantastic choice too. Unfortunately the room let us down a little this time, we were on the 4th floor and just before 6am each morning (we stayed 2 nights) a generator of some sorts clicked in, it was a constant drone so no chance of a lie in!  That said the room was clean, spacious and the bed was comfy, I just think we fell unlucky with the position of the room.",7.0,23
1651322766,"very central to the Airport, clean and very good and helpful staff nan",8.0,23
1037277742,"I really recommend this hotel! The location was really good, the staff was always there in case we needed anything, the price was good, I have nothing to complain, everything was great! If you're looking for a nice and comfortable stay, I really recommend this hotel! I liked everything :)",10.0,23
65564087,BREAKFAST GOOD .HANDY WHERE IT IS SITUATED AND PARKING A BIG BONUS .WOULD BOOK AGAIN IN THE FUTURE . WOULD HAVE PREFERRED A SEA VIEW BUT THATS IT .,9.0,23
1651322766,Location to the airport was great. The room was good. The pillows were too big and puffy.  The self servers in the restaurant wasn’t clearly explained.,8.0,23
65564087,Just on the sea front. Excellent for ambled and disabled people. Only a small fan in room to combat heat,10.0,23
517772101,The location is good with many good food nearby. Everytime I stay in KSL the fridge always spoilt ..,6.0,23
1651322766,"Very close from the airport, you can go walking. Ease when you need to stay a night to take a flight early in the morning.  It is clean, cool environment When you arrive late in the night, there aren’t options of food. Would be better to have more options of food",7.0,23
